paper_id,title,paper_page_url,pdf_url
AAAI-2016-P0001,On the Effectiveness of Linear Models for One-Class Collaborative Filtering,https://aaai.org/papers/9991-on-the-effectiveness-of-linear-models-for-one-class-collaborative-filtering/,https://cdn.aaai.org/ojs/9991/9991-13-13519-1-2-20201228.pdf
AAAI-2016-P0002,"College Towns, Vacation Spots, and Tech Hubs: Using Geo-Social Media to Model and Compare Locations",https://aaai.org/papers/9989-college-towns-vacation-spots-and-tech-hubs-using-geo-social-media-to-model-and-compare-locations/,https://cdn.aaai.org/ojs/9989/9989-13-13517-1-2-20201228.pdf
AAAI-2016-P0003,Commonsense in Parts: Mining Part-Whole Relations from the Web and Image Tags,https://aaai.org/papers/9992-commonsense-in-parts-mining-part-whole-relations-from-the-web-and-image-tags/,https://cdn.aaai.org/ojs/9992/9992-13-13520-1-2-20201228.pdf
AAAI-2016-P0004,Column-Oriented Datalog Materialization for Large Knowledge Graphs,https://aaai.org/papers/9993-column-oriented-datalog-materialization-for-large-knowledge-graphs/,https://cdn.aaai.org/ojs/9993/9993-13-13521-1-2-20201228.pdf
AAAI-2016-P0005,Understanding Emerging Spatial Entities,https://aaai.org/papers/9990-understanding-emerging-spatial-entities/,https://cdn.aaai.org/ojs/9990/9990-13-13518-1-2-20201228.pdf
AAAI-2016-P0006,Inferring a Personalized Next Point-of-Interest Recommendation Model with Latent Behavior Patterns,https://aaai.org/papers/9994-inferring-a-personalized-next-point-of-interest-recommendation-model-with-latent-behavior-patterns/,https://cdn.aaai.org/ojs/9994/9994-13-13522-1-2-20201228.pdf
AAAI-2016-P0007,A Scalable Framework to Choose Sellers in E-Marketplaces Using POMDPs,https://aaai.org/papers/9995-a-scalable-framework-to-choose-sellers-in-e-marketplaces-using-pomdps/,https://cdn.aaai.org/ojs/9995/9995-13-13523-1-2-20201228.pdf
AAAI-2016-P0008,ClaimEval: Integrated and Flexible Framework for Claim Evaluation Using Credibility of Sources,https://aaai.org/papers/9996-claimeval-integrated-and-flexible-framework-for-claim-evaluation-using-credibility-of-sources/,https://cdn.aaai.org/ojs/9996/9996-13-13524-1-2-20201228.pdf
AAAI-2016-P0009,Robust Text Classification in the Presence of Confounding Bias,https://aaai.org/papers/9997-robust-text-classification-in-the-presence-of-confounding-bias/,https://cdn.aaai.org/ojs/9997/9997-13-13525-1-2-20201228.pdf
AAAI-2016-P0010,Predicting ICU Mortality Risk by Grouping Temporal Trends from a Multivariate Panel of Physiologic Measurements,https://aaai.org/papers/9998-predicting-icu-mortality-risk-by-grouping-temporal-trends-from-a-multivariate-panel-of-physiologic-measurements/,https://cdn.aaai.org/ojs/9998/9998-13-13526-1-2-20201228.pdf
