paper_id,author_id,author_name,selected_variant,selection_reason,institution_raw,candidate_score,first_page_text_path,source_url
ICML-2015-P0001,ICML-2015-A000001,Peilin Zhao,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2015/first_pages/ICML-2015-P0001.txt,http://proceedings.mlr.press/v37/zhaoa15.pdf
ICML-2015-P0001,ICML-2015-A000002,Tong Zhang,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2015/first_pages/ICML-2015-P0001.txt,http://proceedings.mlr.press/v37/zhaoa15.pdf
ICML-2015-P0002,ICML-2015-A000003,Nihar Shah,stacked,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2015/first_pages/ICML-2015-P0002.txt,http://proceedings.mlr.press/v37/shaha15.pdf
ICML-2015-P0002,ICML-2015-A000004,Dengyong Zhou,stacked,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2015/first_pages/ICML-2015-P0002.txt,http://proceedings.mlr.press/v37/shaha15.pdf
ICML-2015-P0002,ICML-2015-A000005,Yuval Peres,stacked,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2015/first_pages/ICML-2015-P0002.txt,http://proceedings.mlr.press/v37/shaha15.pdf
ICML-2015-P0003,ICML-2015-A000006,Wacha Bounliphone,stacked,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2015/first_pages/ICML-2015-P0003.txt,http://proceedings.mlr.press/v37/bounliphone15.pdf
ICML-2015-P0003,ICML-2015-A000007,Arthur Gretton,stacked,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2015/first_pages/ICML-2015-P0003.txt,http://proceedings.mlr.press/v37/bounliphone15.pdf
ICML-2015-P0003,ICML-2015-A000008,Arthur Tenenhaus,stacked,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2015/first_pages/ICML-2015-P0003.txt,http://proceedings.mlr.press/v37/bounliphone15.pdf
ICML-2015-P0003,ICML-2015-A000009,Matthew Blaschko,stacked,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2015/first_pages/ICML-2015-P0003.txt,http://proceedings.mlr.press/v37/bounliphone15.pdf
ICML-2015-P0004,ICML-2015-A000010,Lu Bai,stacked,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2015/first_pages/ICML-2015-P0004.txt,http://proceedings.mlr.press/v37/bai15.pdf
ICML-2015-P0004,ICML-2015-A000011,Luca Rossi,stacked,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2015/first_pages/ICML-2015-P0004.txt,http://proceedings.mlr.press/v37/bai15.pdf
ICML-2015-P0004,ICML-2015-A000012,Zhihong Zhang,stacked,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2015/first_pages/ICML-2015-P0004.txt,http://proceedings.mlr.press/v37/bai15.pdf
ICML-2015-P0004,ICML-2015-A000013,Edwin Hancock,stacked,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2015/first_pages/ICML-2015-P0004.txt,http://proceedings.mlr.press/v37/bai15.pdf
ICML-2015-P0005,ICML-2015-A000014,Christos Boutsidis,stacked,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2015/first_pages/ICML-2015-P0005.txt,http://proceedings.mlr.press/v37/boutsidis15.pdf
