paper_id,title,paper_page_url,pdf_url
NEURIPS-2018-P0001,Synthesized Policies for Transfer and Adaptation across Tasks and Environments,https://proceedings.neurips.cc/paper_files/paper/2018/hash/00ac8ed3b4327bdd4ebbebcb2ba10a00-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2018/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf
NEURIPS-2018-P0002,Self-Supervised Generation of Spatial Audio for 360° Video,https://proceedings.neurips.cc/paper_files/paper/2018/hash/01161aaa0b6d1345dd8fe4e481144d84-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2018/file/01161aaa0b6d1345dd8fe4e481144d84-Paper.pdf
NEURIPS-2018-P0003,On GANs and GMMs,https://proceedings.neurips.cc/paper_files/paper/2018/hash/0172d289da48c48de8c5ebf3de9f7ee1-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2018/file/0172d289da48c48de8c5ebf3de9f7ee1-Paper.pdf
NEURIPS-2018-P0004,Batch-Instance Normalization for Adaptively Style-Invariant Neural Networks,https://proceedings.neurips.cc/paper_files/paper/2018/hash/018b59ce1fd616d874afad0f44ba338d-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2018/file/018b59ce1fd616d874afad0f44ba338d-Paper.pdf
NEURIPS-2018-P0005,Hierarchical Reinforcement Learning for Zero-shot Generalization with Subtask Dependencies,https://proceedings.neurips.cc/paper_files/paper/2018/hash/018dd1e07a2de4a08e6612341bf2323e-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2018/file/018dd1e07a2de4a08e6612341bf2323e-Paper.pdf
NEURIPS-2018-P0006,KDGAN: Knowledge Distillation with Generative Adversarial Networks,https://proceedings.neurips.cc/paper_files/paper/2018/hash/019d385eb67632a7e958e23f24bd07d7-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2018/file/019d385eb67632a7e958e23f24bd07d7-Paper.pdf
NEURIPS-2018-P0007,Contour location via entropy reduction leveraging multiple information sources,https://proceedings.neurips.cc/paper_files/paper/2018/hash/01a0683665f38d8e5e567b3b15ca98bf-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2018/file/01a0683665f38d8e5e567b3b15ca98bf-Paper.pdf
NEURIPS-2018-P0008,Contextual bandits with surrogate losses: Margin bounds and efficient algorithms,https://proceedings.neurips.cc/paper_files/paper/2018/hash/01e9565cecc4e989123f9620c1d09c09-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2018/file/01e9565cecc4e989123f9620c1d09c09-Paper.pdf
NEURIPS-2018-P0009,Adaptive Sampling Towards Fast Graph Representation Learning,https://proceedings.neurips.cc/paper_files/paper/2018/hash/01eee509ee2f68dc6014898c309e86bf-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2018/file/01eee509ee2f68dc6014898c309e86bf-Paper.pdf
NEURIPS-2018-P0010,Analytic solution and stationary phase approximation for the Bayesian lasso and elastic net,https://proceedings.neurips.cc/paper_files/paper/2018/hash/0245952ecff55018e2a459517fdb40e3-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2018/file/0245952ecff55018e2a459517fdb40e3-Paper.pdf
