paper_id,author_id,author_name,selected_variant,selection_reason,institution_raw,institution_normalized,candidate_score,first_page_text_path,source_url
NEURIPS-2025-P0001,NEURIPS-2025-A000001,Hao Wang,shared,complete_shared_variant,"Xiaohongshu Inc. State Key Lab of General AI, School of Intelligence Science and Technology, Peking University Gaoling School of Artificial Intelligence, Renmin University of China Department of Control Science and Engineering, Zhejiang University Center for Data Science, Peking University Institute for Artificial Intelligence, Peking University Pazhou Laboratory (Huangpu), Guangzhou, Guangdong, China","Xiaohongshu Inc. State Key Lab of General AI, School of Intelligence Science and Technology, Peking University Gaoling School of Artificial Intelligence, Renmin University of China Department of Control Science and Engineering, Zhejiang University Center for Data Science, Peking University Institute for Artificial Intelligence, Peking University Pazhou Laboratory (Huangpu), Guangzhou, Guangdong, China",7,data/raw/neurips/2025/first_pages/NEURIPS-2025-P0001.txt,https://openreview.net/pdf?id=RxWILaXuhb
NEURIPS-2025-P0001,NEURIPS-2025-A000002,Licheng Pan,shared,complete_shared_variant,"Xiaohongshu Inc. State Key Lab of General AI, School of Intelligence Science and Technology, Peking University Gaoling School of Artificial Intelligence, Renmin University of China Department of Control Science and Engineering, Zhejiang University Center for Data Science, Peking University Institute for Artificial Intelligence, Peking University Pazhou Laboratory (Huangpu), Guangzhou, Guangdong, China","Xiaohongshu Inc. State Key Lab of General AI, School of Intelligence Science and Technology, Peking University Gaoling School of Artificial Intelligence, Renmin University of China Department of Control Science and Engineering, Zhejiang University Center for Data Science, Peking University Institute for Artificial Intelligence, Peking University Pazhou Laboratory (Huangpu), Guangzhou, Guangdong, China",7,data/raw/neurips/2025/first_pages/NEURIPS-2025-P0001.txt,https://openreview.net/pdf?id=RxWILaXuhb
NEURIPS-2025-P0001,NEURIPS-2025-A000003,Zhichao Chen,shared,complete_shared_variant,"Xiaohongshu Inc. State Key Lab of General AI, School of Intelligence Science and Technology, Peking University Gaoling School of Artificial Intelligence, Renmin University of China Department of Control Science and Engineering, Zhejiang University Center for Data Science, Peking University Institute for Artificial Intelligence, Peking University Pazhou Laboratory (Huangpu), Guangzhou, Guangdong, China","Xiaohongshu Inc. State Key Lab of General AI, School of Intelligence Science and Technology, Peking University Gaoling School of Artificial Intelligence, Renmin University of China Department of Control Science and Engineering, Zhejiang University Center for Data Science, Peking University Institute for Artificial Intelligence, Peking University Pazhou Laboratory (Huangpu), Guangzhou, Guangdong, China",7,data/raw/neurips/2025/first_pages/NEURIPS-2025-P0001.txt,https://openreview.net/pdf?id=RxWILaXuhb
NEURIPS-2025-P0001,NEURIPS-2025-A000004,Xu Chen,shared,complete_shared_variant,"Xiaohongshu Inc. State Key Lab of General AI, School of Intelligence Science and Technology, Peking University Gaoling School of Artificial Intelligence, Renmin University of China Department of Control Science and Engineering, Zhejiang University Center for Data Science, Peking University Institute for Artificial Intelligence, Peking University Pazhou Laboratory (Huangpu), Guangzhou, Guangdong, China","Xiaohongshu Inc. State Key Lab of General AI, School of Intelligence Science and Technology, Peking University Gaoling School of Artificial Intelligence, Renmin University of China Department of Control Science and Engineering, Zhejiang University Center for Data Science, Peking University Institute for Artificial Intelligence, Peking University Pazhou Laboratory (Huangpu), Guangzhou, Guangdong, China",7,data/raw/neurips/2025/first_pages/NEURIPS-2025-P0001.txt,https://openreview.net/pdf?id=RxWILaXuhb
NEURIPS-2025-P0001,NEURIPS-2025-A000005,Qingyang Dai,shared,complete_shared_variant,"Xiaohongshu Inc. State Key Lab of General AI, School of Intelligence Science and Technology, Peking University Gaoling School of Artificial Intelligence, Renmin University of China Department of Control Science and Engineering, Zhejiang University Center for Data Science, Peking University Institute for Artificial Intelligence, Peking University Pazhou Laboratory (Huangpu), Guangzhou, Guangdong, China","Xiaohongshu Inc. State Key Lab of General AI, School of Intelligence Science and Technology, Peking University Gaoling School of Artificial Intelligence, Renmin University of China Department of Control Science and Engineering, Zhejiang University Center for Data Science, Peking University Institute for Artificial Intelligence, Peking University Pazhou Laboratory (Huangpu), Guangzhou, Guangdong, China",7,data/raw/neurips/2025/first_pages/NEURIPS-2025-P0001.txt,https://openreview.net/pdf?id=RxWILaXuhb
NEURIPS-2025-P0001,NEURIPS-2025-A000006,Lei Wang,shared,complete_shared_variant,"Xiaohongshu Inc. State Key Lab of General AI, School of Intelligence Science and Technology, Peking University Gaoling School of Artificial Intelligence, Renmin University of China Department of Control Science and Engineering, Zhejiang University Center for Data Science, Peking University Institute for Artificial Intelligence, Peking University Pazhou Laboratory (Huangpu), Guangzhou, Guangdong, China","Xiaohongshu Inc. State Key Lab of General AI, School of Intelligence Science and Technology, Peking University Gaoling School of Artificial Intelligence, Renmin University of China Department of Control Science and Engineering, Zhejiang University Center for Data Science, Peking University Institute for Artificial Intelligence, Peking University Pazhou Laboratory (Huangpu), Guangzhou, Guangdong, China",7,data/raw/neurips/2025/first_pages/NEURIPS-2025-P0001.txt,https://openreview.net/pdf?id=RxWILaXuhb
NEURIPS-2025-P0001,NEURIPS-2025-A000007,Haoxuan Li,shared,complete_shared_variant,"Xiaohongshu Inc. State Key Lab of General AI, School of Intelligence Science and Technology, Peking University Gaoling School of Artificial Intelligence, Renmin University of China Department of Control Science and Engineering, Zhejiang University Center for Data Science, Peking University Institute for Artificial Intelligence, Peking University Pazhou Laboratory (Huangpu), Guangzhou, Guangdong, China","Xiaohongshu Inc. State Key Lab of General AI, School of Intelligence Science and Technology, Peking University Gaoling School of Artificial Intelligence, Renmin University of China Department of Control Science and Engineering, Zhejiang University Center for Data Science, Peking University Institute for Artificial Intelligence, Peking University Pazhou Laboratory (Huangpu), Guangzhou, Guangdong, China",7,data/raw/neurips/2025/first_pages/NEURIPS-2025-P0001.txt,https://openreview.net/pdf?id=RxWILaXuhb
NEURIPS-2025-P0001,NEURIPS-2025-A000008,Zhouchen Lin,shared,complete_shared_variant,"Xiaohongshu Inc. State Key Lab of General AI, School of Intelligence Science and Technology, Peking University Gaoling School of Artificial Intelligence, Renmin University of China Department of Control Science and Engineering, Zhejiang University Center for Data Science, Peking University Institute for Artificial Intelligence, Peking University Pazhou Laboratory (Huangpu), Guangzhou, Guangdong, China","Xiaohongshu Inc. State Key Lab of General AI, School of Intelligence Science and Technology, Peking University Gaoling School of Artificial Intelligence, Renmin University of China Department of Control Science and Engineering, Zhejiang University Center for Data Science, Peking University Institute for Artificial Intelligence, Peking University Pazhou Laboratory (Huangpu), Guangzhou, Guangdong, China",7,data/raw/neurips/2025/first_pages/NEURIPS-2025-P0001.txt,https://openreview.net/pdf?id=RxWILaXuhb
NEURIPS-2025-P0002,NEURIPS-2025-A000009,Yassine El Ouahidi,numbered,complete_numbered_variant,"IMT Atlantique, Lab-STICC, UMR CNRS , F- Brest, France","IMT Atlantique, Lab-STICC, UMR CNRS , F- Brest, France",4,data/raw/neurips/2025/first_pages/NEURIPS-2025-P0002.txt,https://openreview.net/pdf?id=ZeFMtRBy4Z
NEURIPS-2025-P0002,NEURIPS-2025-A000010,Jonathan Lys,numbered,complete_numbered_variant,"IMT Atlantique, Lab-STICC, UMR CNRS , F- Brest, France","IMT Atlantique, Lab-STICC, UMR CNRS , F- Brest, France",4,data/raw/neurips/2025/first_pages/NEURIPS-2025-P0002.txt,https://openreview.net/pdf?id=ZeFMtRBy4Z
