paper_id,title,author_ids,conference,year,source_url
NEURIPS-2018-P0001,Synthesized Policies for Transfer and Adaptation across Tasks and Environments,NEURIPS-2018-A000001|NEURIPS-2018-A000002|NEURIPS-2018-A000003|NEURIPS-2018-A000004,NeurIPS,2018,https://proceedings.neurips.cc/paper_files/paper/2018/hash/00ac8ed3b4327bdd4ebbebcb2ba10a00-Abstract.html
NEURIPS-2018-P0002,Self-Supervised Generation of Spatial Audio for 360° Video,NEURIPS-2018-A000005|NEURIPS-2018-A000006|NEURIPS-2018-A000007|NEURIPS-2018-A000008,NeurIPS,2018,https://proceedings.neurips.cc/paper_files/paper/2018/hash/01161aaa0b6d1345dd8fe4e481144d84-Abstract.html
NEURIPS-2018-P0003,On GANs and GMMs,NEURIPS-2018-A000009|NEURIPS-2018-A000010,NeurIPS,2018,https://proceedings.neurips.cc/paper_files/paper/2018/hash/0172d289da48c48de8c5ebf3de9f7ee1-Abstract.html
NEURIPS-2018-P0004,Batch-Instance Normalization for Adaptively Style-Invariant Neural Networks,NEURIPS-2018-A000011|NEURIPS-2018-A000012,NeurIPS,2018,https://proceedings.neurips.cc/paper_files/paper/2018/hash/018b59ce1fd616d874afad0f44ba338d-Abstract.html
NEURIPS-2018-P0005,Hierarchical Reinforcement Learning for Zero-shot Generalization with Subtask Dependencies,NEURIPS-2018-A000013|NEURIPS-2018-A000014|NEURIPS-2018-A000015,NeurIPS,2018,https://proceedings.neurips.cc/paper_files/paper/2018/hash/018dd1e07a2de4a08e6612341bf2323e-Abstract.html
NEURIPS-2018-P0006,KDGAN: Knowledge Distillation with Generative Adversarial Networks,NEURIPS-2018-A000016|NEURIPS-2018-A000017|NEURIPS-2018-A000018|NEURIPS-2018-A000019,NeurIPS,2018,https://proceedings.neurips.cc/paper_files/paper/2018/hash/019d385eb67632a7e958e23f24bd07d7-Abstract.html
NEURIPS-2018-P0007,Contour location via entropy reduction leveraging multiple information sources,NEURIPS-2018-A000020|NEURIPS-2018-A000021|NEURIPS-2018-A000022,NeurIPS,2018,https://proceedings.neurips.cc/paper_files/paper/2018/hash/01a0683665f38d8e5e567b3b15ca98bf-Abstract.html
NEURIPS-2018-P0008,Contextual bandits with surrogate losses: Margin bounds and efficient algorithms,NEURIPS-2018-A000023|NEURIPS-2018-A000024,NeurIPS,2018,https://proceedings.neurips.cc/paper_files/paper/2018/hash/01e9565cecc4e989123f9620c1d09c09-Abstract.html
NEURIPS-2018-P0009,Adaptive Sampling Towards Fast Graph Representation Learning,NEURIPS-2018-A000025|NEURIPS-2018-A000026|NEURIPS-2018-A000027|NEURIPS-2018-A000028,NeurIPS,2018,https://proceedings.neurips.cc/paper_files/paper/2018/hash/01eee509ee2f68dc6014898c309e86bf-Abstract.html
NEURIPS-2018-P0010,Analytic solution and stationary phase approximation for the Bayesian lasso and elastic net,NEURIPS-2018-A000029,NeurIPS,2018,https://proceedings.neurips.cc/paper_files/paper/2018/hash/0245952ecff55018e2a459517fdb40e3-Abstract.html
