paper_id,author_id,author_position
ICML-2025-P0001,ICML-2025-A000001,1
ICML-2025-P0001,ICML-2025-A000002,2
ICML-2025-P0001,ICML-2025-A000003,3
ICML-2025-P0001,ICML-2025-A000004,4
ICML-2025-P0002,ICML-2025-A000005,1
ICML-2025-P0002,ICML-2025-A000006,2
ICML-2025-P0002,ICML-2025-A000007,3
ICML-2025-P0002,ICML-2025-A000008,4
ICML-2025-P0002,ICML-2025-A000009,5
ICML-2025-P0003,ICML-2025-A000010,1
ICML-2025-P0003,ICML-2025-A000011,2
ICML-2025-P0003,ICML-2025-A000012,3
ICML-2025-P0003,ICML-2025-A000013,4
ICML-2025-P0003,ICML-2025-A000014,5
ICML-2025-P0003,ICML-2025-A000015,6
ICML-2025-P0003,ICML-2025-A000016,7
ICML-2025-P0004,ICML-2025-A000017,1
ICML-2025-P0004,ICML-2025-A000018,2
ICML-2025-P0004,ICML-2025-A000019,3
ICML-2025-P0004,ICML-2025-A000020,4
ICML-2025-P0004,ICML-2025-A000021,5
ICML-2025-P0005,ICML-2025-A000022,1
ICML-2025-P0005,ICML-2025-A000023,2
ICML-2025-P0005,ICML-2025-A000024,3
ICML-2025-P0005,ICML-2025-A000025,4
ICML-2025-P0005,ICML-2025-A000026,5
ICML-2025-P0006,ICML-2025-A000027,1
ICML-2025-P0006,ICML-2025-A000028,2
ICML-2025-P0006,ICML-2025-A000029,3
ICML-2025-P0006,ICML-2025-A000030,4
ICML-2025-P0006,ICML-2025-A000031,5
ICML-2025-P0006,ICML-2025-A000032,6
ICML-2025-P0006,ICML-2025-A000033,7
ICML-2025-P0006,ICML-2025-A000034,8
ICML-2025-P0007,ICML-2025-A000035,1
ICML-2025-P0007,ICML-2025-A000036,2
ICML-2025-P0007,ICML-2025-A000037,3
ICML-2025-P0007,ICML-2025-A000038,4
ICML-2025-P0007,ICML-2025-A000039,5
ICML-2025-P0007,ICML-2025-A000040,6
ICML-2025-P0008,ICML-2025-A000041,1
ICML-2025-P0008,ICML-2025-A000042,2
ICML-2025-P0008,ICML-2025-A000043,3
ICML-2025-P0009,ICML-2025-A000044,1
ICML-2025-P0009,ICML-2025-A000045,2
ICML-2025-P0009,ICML-2025-A000046,3
ICML-2025-P0009,ICML-2025-A000047,4
ICML-2025-P0010,ICML-2025-A000048,1
ICML-2025-P0010,ICML-2025-A000049,2
ICML-2025-P0010,ICML-2025-A000050,3
ICML-2025-P0010,ICML-2025-A000051,4
ICML-2025-P0010,ICML-2025-A000052,5
ICML-2025-P0010,ICML-2025-A000053,6
