paper_id,title,paper_page_url,pdf_url
NEURIPS-2021-P0001,Beyond Value-Function Gaps: Improved Instance-Dependent Regret Bounds for Episodic Reinforcement Learning,https://proceedings.neurips.cc/paper_files/paper/2021/hash/000c076c390a4c357313fca29e390ece-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2021/file/000c076c390a4c357313fca29e390ece-Paper.pdf
NEURIPS-2021-P0002,Learning One Representation to Optimize All Rewards,https://proceedings.neurips.cc/paper_files/paper/2021/hash/003dd617c12d444ff9c80f717c3fa982-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2021/file/003dd617c12d444ff9c80f717c3fa982-Paper.pdf
NEURIPS-2021-P0003,Matrix factorisation and the interpretation of geodesic distance,https://proceedings.neurips.cc/paper_files/paper/2021/hash/007ff380ee5ac49ffc34442f5c2a2b86-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2021/file/007ff380ee5ac49ffc34442f5c2a2b86-Paper.pdf
NEURIPS-2021-P0004,UniDoc: Unified Pretraining Framework for Document Understanding,https://proceedings.neurips.cc/paper_files/paper/2021/hash/0084ae4bc24c0795d1e6a4f58444d39b-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2021/file/0084ae4bc24c0795d1e6a4f58444d39b-Paper.pdf
NEURIPS-2021-P0005,Finding Discriminative Filters for Specific Degradations in Blind Super-Resolution,https://proceedings.neurips.cc/paper_files/paper/2021/hash/008bd5ad93b754d500338c253d9c1770-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2021/file/008bd5ad93b754d500338c253d9c1770-Paper.pdf
NEURIPS-2021-P0006,Counterfactual Explanations Can Be Manipulated,https://proceedings.neurips.cc/paper_files/paper/2021/hash/009c434cab57de48a31f6b669e7ba266-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2021/file/009c434cab57de48a31f6b669e7ba266-Paper.pdf
NEURIPS-2021-P0007,From Canonical Correlation Analysis to Self-supervised Graph Neural Networks,https://proceedings.neurips.cc/paper_files/paper/2021/hash/00ac8ed3b4327bdd4ebbebcb2ba10a00-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2021/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf
NEURIPS-2021-P0008,BAST: Bayesian Additive Regression Spanning Trees for Complex Constrained Domain,https://proceedings.neurips.cc/paper_files/paper/2021/hash/00b76fddeaaa7d8c2c43d504b2babd8a-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2021/file/00b76fddeaaa7d8c2c43d504b2babd8a-Paper.pdf
NEURIPS-2021-P0009,Hyperbolic Busemann Learning with Ideal Prototypes,https://proceedings.neurips.cc/paper_files/paper/2021/hash/01259a0cb2431834302abe2df60a1327-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2021/file/01259a0cb2431834302abe2df60a1327-Paper.pdf
NEURIPS-2021-P0010,Backward-Compatible Prediction Updates: A Probabilistic Approach,https://proceedings.neurips.cc/paper_files/paper/2021/hash/012d9fe15b2493f21902cd55603382ec-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2021/file/012d9fe15b2493f21902cd55603382ec-Paper.pdf
