author_id,author_name,country,institution,conference,year,source_url,source_note
AAAI-2021-A000001,Yi Zhou,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00768-many-to-one-distribution-learning-and-k-nearest-neighbor-smoothing-for-thoracic-disease-identification/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000002,Lei Huang,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00768-many-to-one-distribution-learning-and-k-nearest-neighbor-smoothing-for-thoracic-disease-identification/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000003,Tianfei Zhou,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00768-many-to-one-distribution-learning-and-k-nearest-neighbor-smoothing-for-thoracic-disease-identification/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000004,Ling Shao,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00768-many-to-one-distribution-learning-and-k-nearest-neighbor-smoothing-for-thoracic-disease-identification/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000005,Shuxin Wang,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00634-alternative-baselines-for-low-shot-3d-medical-image-segmentation-an-atlas-perspective/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000006,Shilei Cao,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00634-alternative-baselines-for-low-shot-3d-medical-image-segmentation-an-atlas-perspective/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000007,Dong Wei,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00634-alternative-baselines-for-low-shot-3d-medical-image-segmentation-an-atlas-perspective/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000008,Cong Xie,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00634-alternative-baselines-for-low-shot-3d-medical-image-segmentation-an-atlas-perspective/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000009,Kai Ma,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00634-alternative-baselines-for-low-shot-3d-medical-image-segmentation-an-atlas-perspective/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000010,Liansheng Wang,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00634-alternative-baselines-for-low-shot-3d-medical-image-segmentation-an-atlas-perspective/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000011,Deyu Meng,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00634-alternative-baselines-for-low-shot-3d-medical-image-segmentation-an-atlas-perspective/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000012,Yefeng Zheng,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00634-alternative-baselines-for-low-shot-3d-medical-image-segmentation-an-atlas-perspective/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000013,Zhicheng Wang,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00643-deeptrader-a-deep-reinforcement-learning-approach-for-risk-return-balanced-portfolio-management-with-market-conditions-embedding/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000014,Biwei Huang,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00643-deeptrader-a-deep-reinforcement-learning-approach-for-risk-return-balanced-portfolio-management-with-market-conditions-embedding/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000015,Shikui Tu,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00643-deeptrader-a-deep-reinforcement-learning-approach-for-risk-return-balanced-portfolio-management-with-market-conditions-embedding/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000016,Kun Zhang,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00643-deeptrader-a-deep-reinforcement-learning-approach-for-risk-return-balanced-portfolio-management-with-market-conditions-embedding/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000017,Lei Xu,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00643-deeptrader-a-deep-reinforcement-learning-approach-for-risk-return-balanced-portfolio-management-with-market-conditions-embedding/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000018,Yinjun Wu,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00651-dynamic-gaussian-mixture-based-deep-generative-model-for-robust-forecasting-on-sparse-multivariate-time-series/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000019,Jingchao Ni,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00651-dynamic-gaussian-mixture-based-deep-generative-model-for-robust-forecasting-on-sparse-multivariate-time-series/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000020,Wei Cheng,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00651-dynamic-gaussian-mixture-based-deep-generative-model-for-robust-forecasting-on-sparse-multivariate-time-series/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000021,Bo Zong,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00651-dynamic-gaussian-mixture-based-deep-generative-model-for-robust-forecasting-on-sparse-multivariate-time-series/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000022,Dongjin Song,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00651-dynamic-gaussian-mixture-based-deep-generative-model-for-robust-forecasting-on-sparse-multivariate-time-series/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000023,Zhengzhang Chen,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00651-dynamic-gaussian-mixture-based-deep-generative-model-for-robust-forecasting-on-sparse-multivariate-time-series/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000024,Yanchi Liu,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00651-dynamic-gaussian-mixture-based-deep-generative-model-for-robust-forecasting-on-sparse-multivariate-time-series/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000025,Xuchao Zhang,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00651-dynamic-gaussian-mixture-based-deep-generative-model-for-robust-forecasting-on-sparse-multivariate-time-series/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000026,Haifeng Chen,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00651-dynamic-gaussian-mixture-based-deep-generative-model-for-robust-forecasting-on-sparse-multivariate-time-series/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000027,Susan B Davidson,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00651-dynamic-gaussian-mixture-based-deep-generative-model-for-robust-forecasting-on-sparse-multivariate-time-series/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000028,Hengrui Xing,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00660-automated-symbolic-law-discovery-a-computer-vision-approach/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000029,Ansaf Salleb-Aouissi,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00660-automated-symbolic-law-discovery-a-computer-vision-approach/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000030,Nakul Verma,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00660-automated-symbolic-law-discovery-a-computer-vision-approach/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000031,Bingyu Xu,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00669-hierarchically-and-cooperatively-learning-traffic-signal-control/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000032,Yaowei Wang,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00669-hierarchically-and-cooperatively-learning-traffic-signal-control/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000033,Zhaozhi Wang,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00669-hierarchically-and-cooperatively-learning-traffic-signal-control/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000034,Huizhu Jia,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00669-hierarchically-and-cooperatively-learning-traffic-signal-control/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000035,Zongqing Lu,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00669-hierarchically-and-cooperatively-learning-traffic-signal-control/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000036,Qianqian Xu,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00678-deep-partial-rank-aggregation-for-personalized-attributes/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000037,Zhiyong Yang,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00678-deep-partial-rank-aggregation-for-personalized-attributes/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000038,Zuyao Chen,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00678-deep-partial-rank-aggregation-for-personalized-attributes/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000039,Yangbangyan Jiang,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00678-deep-partial-rank-aggregation-for-personalized-attributes/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000040,Xiaochun Cao,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00678-deep-partial-rank-aggregation-for-personalized-attributes/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000041,Yuan Yao,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00678-deep-partial-rank-aggregation-for-personalized-attributes/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000042,Qingming Huang,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00678-deep-partial-rank-aggregation-for-personalized-attributes/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000043,Chengcheng Yang,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00689-towards-efficient-selection-of-activity-trajectories-based-on-diversity-and-coverage/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000044,Lisi Chen,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00689-towards-efficient-selection-of-activity-trajectories-based-on-diversity-and-coverage/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000045,Hao Wang,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00689-towards-efficient-selection-of-activity-trajectories-based-on-diversity-and-coverage/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000046,Shuo Shang,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00689-towards-efficient-selection-of-activity-trajectories-based-on-diversity-and-coverage/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2021-A000047,Siqi Yang,UNKNOWN,UNKNOWN,AAAI,2021,https://aaai.org/papers/00697-minimizing-labeling-cost-for-nuclei-instance-segmentation-and-classification-with-cross-domain-images-and-weak-labels/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
