paper_id,title,author_ids,conference,year,source_url
AAAI-2021-P0001,Many-to-One Distribution Learning and K-Nearest Neighbor Smoothing for Thoracic Disease Identification,AAAI-2021-A000001|AAAI-2021-A000002|AAAI-2021-A000003|AAAI-2021-A000004,AAAI,2021,https://aaai.org/papers/00768-many-to-one-distribution-learning-and-k-nearest-neighbor-smoothing-for-thoracic-disease-identification/
AAAI-2021-P0002,Alternative Baselines for Low-Shot 3D Medical Image Segmentation—An Atlas Perspective,AAAI-2021-A000005|AAAI-2021-A000006|AAAI-2021-A000007|AAAI-2021-A000008|AAAI-2021-A000009|AAAI-2021-A000010|AAAI-2021-A000011|AAAI-2021-A000012,AAAI,2021,https://aaai.org/papers/00634-alternative-baselines-for-low-shot-3d-medical-image-segmentation-an-atlas-perspective/
AAAI-2021-P0003,DeepTrader: A Deep Reinforcement Learning Approach for Risk-Return Balanced Portfolio Management with Market Conditions Embedding,AAAI-2021-A000013|AAAI-2021-A000014|AAAI-2021-A000015|AAAI-2021-A000016|AAAI-2021-A000017,AAAI,2021,https://aaai.org/papers/00643-deeptrader-a-deep-reinforcement-learning-approach-for-risk-return-balanced-portfolio-management-with-market-conditions-embedding/
AAAI-2021-P0004,Dynamic Gaussian Mixture based Deep Generative Model For Robust Forecasting on Sparse Multivariate Time Series,AAAI-2021-A000018|AAAI-2021-A000019|AAAI-2021-A000020|AAAI-2021-A000021|AAAI-2021-A000022|AAAI-2021-A000023|AAAI-2021-A000024|AAAI-2021-A000025|AAAI-2021-A000026|AAAI-2021-A000027,AAAI,2021,https://aaai.org/papers/00651-dynamic-gaussian-mixture-based-deep-generative-model-for-robust-forecasting-on-sparse-multivariate-time-series/
AAAI-2021-P0005,Automated Symbolic Law Discovery: A Computer Vision Approach,AAAI-2021-A000028|AAAI-2021-A000029|AAAI-2021-A000030,AAAI,2021,https://aaai.org/papers/00660-automated-symbolic-law-discovery-a-computer-vision-approach/
AAAI-2021-P0006,Hierarchically and Cooperatively Learning Traffic Signal Control,AAAI-2021-A000031|AAAI-2021-A000032|AAAI-2021-A000033|AAAI-2021-A000034|AAAI-2021-A000035,AAAI,2021,https://aaai.org/papers/00669-hierarchically-and-cooperatively-learning-traffic-signal-control/
AAAI-2021-P0007,Deep Partial Rank Aggregation for Personalized Attributes,AAAI-2021-A000036|AAAI-2021-A000037|AAAI-2021-A000038|AAAI-2021-A000039|AAAI-2021-A000040|AAAI-2021-A000041|AAAI-2021-A000042,AAAI,2021,https://aaai.org/papers/00678-deep-partial-rank-aggregation-for-personalized-attributes/
AAAI-2021-P0008,Towards Efficient Selection of Activity Trajectories based on Diversity and Coverage,AAAI-2021-A000043|AAAI-2021-A000044|AAAI-2021-A000045|AAAI-2021-A000046,AAAI,2021,https://aaai.org/papers/00689-towards-efficient-selection-of-activity-trajectories-based-on-diversity-and-coverage/
AAAI-2021-P0009,Minimizing Labeling Cost for Nuclei Instance Segmentation and Classification with Cross-domain Images and Weak Labels,AAAI-2021-A000047|AAAI-2021-A000048|AAAI-2021-A000049|AAAI-2021-A000050|AAAI-2021-A000051,AAAI,2021,https://aaai.org/papers/00697-minimizing-labeling-cost-for-nuclei-instance-segmentation-and-classification-with-cross-domain-images-and-weak-labels/
AAAI-2021-P0010,GRASP: Generic Framework for Health Status Representation Learning Based on Incorporating Knowledge from Similar Patients,AAAI-2021-A000052|AAAI-2021-A000053|AAAI-2021-A000054|AAAI-2021-A000055|AAAI-2021-A000056|AAAI-2021-A000057,AAAI,2021,https://aaai.org/papers/00715-grasp-generic-framework-for-health-status-representation-learning-based-on-incorporating-knowledge-from-similar-patients/
